76104,85:9,السَّمَاوَاتِ,(of) the heavens
76105,85:9,وَالْأَرْضِ,and the earth;
76106,85:9,وَاللَّهُ,and Allah
76107,85:9,عَلَى,on
76108,85:9,كُلِّ,every
76109,85:9,شَيْءٍ,thing
76110,85:9,شَهِيدٌ,(is) a Witness.
76111,85:10,إِنَّ,"Indeed,"
76112,85:10,الَّذِينَ,those who
76113,85:10,فَتَنُوا,persecuted
76114,85:10,الْمُؤْمِنِينَ,the believing men
76115,85:10,وَالْمُؤْمِنَاتِ,"and the believing women,"
76116,85:10,ثُمَّ,then
76117,85:10,لَمْ,not
76118,85:10,يَتُوبُوا,"they repented,"
76119,85:10,فَلَهُمْ,then for them
76120,85:10,عَذَابُ,(is the) punishment
76121,85:10,جَهَنَّمَ,(of) Hell
76122,85:10,وَلَهُمْ,and for them
76123,85:10,عَذَابُ,(is the) punishment
76124,85:10,الْحَرِيقِ,(of) the Burning Fire.
76125,85:11,إِنَّ,"Indeed,"
76126,85:11,الَّذِينَ,those who
76127,85:11,ءَامَنُوا,believe
76128,85:11,وَعَمِلُوا,and do
76129,85:11,الصَّالِحَاتِ,"the righteous deeds,"
76130,85:11,لَهُمْ,for them
76131,85:11,جَنَّاتٌ,(will be) Gardens
76132,85:11,تَجْرِي,flow
76133,85:11,مِنْ,from
76134,85:11,تَحْتِهَا,underneath it
76135,85:11,الْأَنْهَارُ,the rivers.
76136,85:11,ذَلِكَ,That
76137,85:11,الْفَوْزُ,(is) the success
76138,85:11,الْكَبِيرُ,the great.
76139,85:12,إِنَّ,"Indeed,"
76140,85:12,بَطْشَ,(the) Grip
76141,85:12,رَبِّكَ,(of) your Lord
76142,85:12,لَشَدِيدٌ,(is) surely strong.
76143,85:13,إِنَّهُ,"Indeed He,"
76144,85:13,هُوَ,He
76145,85:13,يُبْدِئُ,originates
76146,85:13,وَيُعِيدُ,"and repeats,"
76147,85:14,وَهُوَ,And He
76148,85:14,الْغَفُورُ,"(is) the Oft-Forgiving,"
76149,85:14,الْوَدُودُ,"the Most Loving,"
76150,85:15,ذُو,Owner (of)
76151,85:15,الْعَرْشِ,the Throne
76152,85:15,الْمَجِيدُ,"the Glorious,"
76153,85:16,فَعَّالٌ,Doer
76154,85:16,لِمَا,of what
76155,85:16,يُرِيدُ,He intends.
76156,85:17,هَلْ,Has
76157,85:17,أَتَىكَ,come to you
76158,85:17,حَدِيثُ,(the) story
76159,85:17,الْجُنُودِ,"(of) the hosts,"
76160,85:18,فِرْعَوْنَ,Firaun
76161,85:18,وَثَمُودَ,and Thamud?
76162,85:19,بَلِ,Nay!
76163,85:19,الَّذِينَ,Those who
76164,85:19,كَفَرُوا,disbelieve
76165,85:19,فِي,(are) in
76166,85:19,تَكْذِيبٍ,denial.
76167,85:20,وَاللَّهُ,But Allah
76168,85:20,مِنْ,from
76169,85:20,وَرَائِهِمْ,"behind them,"
76170,85:20,مُحِيطٌ,encompasses.
76171,85:21,بَلْ,Nay!
76172,85:21,هُوَ,It
76173,85:21,قُرْءَانٌ,(is) a Quran
76174,85:21,مَجِيدٌ,"Glorious,"
76175,85:22,فِي,In
76176,85:22,لَوْحٍ,"a Tablet,"
76177,85:22,مَحْفُوظٍ,Guarded.
76178,86:1,وَالسَّمَاءِ,By the sky
76179,86:1,وَالطَّارِقِ,"and the night comer,"
76180,86:2,وَمَا,And what
76181,86:2,أَدْرَاكَ,can make you know
76182,86:2,مَا,what
76183,86:2,الطَّارِقُ,the night comer (is)?
76184,86:3,النَّجْمُ,"(It is) the star,"
76185,86:3,الثَّاقِبُ,the piercing!
76186,86:4,إِنْ,Not
76187,86:4,كُلُّ,(is) every
76188,86:4,نَفْسٍ,soul
76189,86:4,لَمَّا,but
76190,86:4,عَلَيْهَا,over it
76191,86:4,حَافِظٌ,(is) a protector.
76192,86:5,فَلْيَنْظُرِ,So let see
76193,86:5,الْإِنْسَانُ,man
76194,86:5,مِمَّ,from what
76195,86:5,خُلِقَ,he is created.
76196,86:6,خُلِقَ,He is created
76197,86:6,مِنْ,from
76198,86:6,مَاءٍ,"a water,"
76199,86:6,دَافِقٍ,"ejected,"
76200,86:7,يَخْرُجُ,Coming forth
76201,86:7,مِنْ,from
76202,86:7,بَيْنِ,between
76203,86:7,الصُّلْبِ,the backbone
76204,86:7,وَالتَّرَائِبِ,and the ribs.
76205,86:8,إِنَّهُ,"Indeed, He"
76206,86:8,عَلَى,to
76207,86:8,رَجْعِهِ,return him
76208,86:8,لَقَادِرٌ,(is) Able.
76209,86:9,يَوْمَ,(The) Day
76210,86:9,تُبْلَى,will be tested
76211,86:9,السَّرَائِرُ,"the secrets,"
76212,86:10,فَمَا,Then not
76213,86:10,لَهُ,(is) for him
76214,86:10,مِنْ,any
76215,86:10,قُوَّةٍ,power
76216,86:10,وَلَا,and not
76217,86:10,نَاصِرٍ,any helper.
76218,86:11,وَالسَّمَاءِ,By the sky
76219,86:11,ذَاتِ,which
76220,86:11,الرَّجْعِ,"returns,"
76221,86:12,وَالْأَرْضِ,And the earth
76222,86:12,ذَاتِ,which
76223,86:12,الصَّدْعِ,"cracks open,"
76224,86:13,إِنَّهُ,"Indeed, it"
76225,86:13,لَقَوْلٌ,(is) surely a Word
76226,86:13,فَصْلٌ,"decisive,"
76227,86:14,وَمَا,And not
76228,86:14,هُوَ,it
76229,86:14,بِالْهَزْلِ,(is) for amusement.
76230,86:15,إِنَّهُمْ,"Indeed, they"
76231,86:15,يَكِيدُونَ,are plotting
76232,86:15,كَيْدًا,"a plot,"
76233,86:16,وَأَكِيدُ,But I am panning
76234,86:16,كَيْدًا,a plan.
76235,86:17,فَمَهِّلِ,So give respite
76236,86:17,الْكَافِرِينَ,(to) the disbelievers.
76237,86:17,أَمْهِلْهُمْ,Give respite to them -
76238,86:17,رُوَيْدًا,little.
76239,87:1,سَبِّحِ,Glorify
76240,87:1,اسْمَ,(the) name
76241,87:1,رَبِّكَ,"(of) your Lord,"
76242,87:1,الْأَعْلَى,"the Most High,"
76243,87:2,الَّذِي,The One Who
76244,87:2,خَلَقَ,"created,"
76245,87:2,فَسَوَّى,"then proportioned,"
76246,87:3,وَالَّذِي,And the One Who
76247,87:3,قَدَّرَ,measured
76248,87:3,فَهَدَى,"then guided,"
76249,87:4,وَالَّذِي,And the One Who
76250,87:4,أَخْرَجَ,brings forth
76251,87:4,الْمَرْعَى,"the pasture,"
76252,87:5,فَجَعَلَهُ,And then makes it
76253,87:5,غُثَاءً,"stubble,"
76254,87:5,أَحْوَى,dark.
76255,87:6,سَنُقْرِئُكَ,We will make you recite
76256,87:6,فَلَا,so not
76257,87:6,تَنْسَى,"you will forget,"
76258,87:7,إِلَّا,Except
76259,87:7,مَا,what
76260,87:7,شَاءَ,wills
76261,87:7,اللَّهُ,Allah
76262,87:7,إِنَّهُ,"Indeed, He"
76263,87:7,يَعْلَمُ,knows
76264,87:7,الْجَهْرَ,the manifest
76265,87:7,وَمَا,and what
76266,87:7,يَخْفَى,is hidden.
76267,87:8,وَنُيَسِّرُكَ,And We will ease you
76268,87:8,لِلْيُسْرَى,to the ease.
76269,87:9,فَذَكِّرْ,"So remind,"
76270,87:9,إِنْ,if
76271,87:9,نَفَعَتِ,benefits
76272,87:9,الذِّكْرَى,the reminder.
76273,87:10,سَيَذَّكَّرُ,He will pay heed -
76274,87:10,مَنْ,(one) who
76275,87:10,يَخْشَى,fears (Allah).
76276,87:11,وَيَتَجَنَّبُهَا,And will avoid it
76277,87:11,الْأَشْقَى,the wretched one.
76278,87:12,الَّذِي,The one who
76279,87:12,يَصْلَى,will burn
76280,87:12,النَّارَ,(in) the Fire
76281,87:12,الْكُبْرَى,[the] great.
76282,87:13,ثُمَّ,Then
76283,87:13,لَا,not
76284,87:13,يَمُوتُ,he will die
76285,87:13,فِيهَا,therein
76286,87:13,وَلَا,and not
76287,87:13,يَحْيَى,will live.
76288,87:14,قَدْ,"Certainly,"
76289,87:14,أَفْلَحَ,has succeeded
76290,87:14,مَنْ,(one) who
76291,87:14,تَزَكَّى,"purifies (himself),"
76292,87:15,وَذَكَرَ,And remembers
76293,87:15,اسْمَ,(the) name
76294,87:15,رَبِّهِ,(of) his Lord
76295,87:15,فَصَلَّى,and prays.
76296,87:16,بَلْ,Nay!
76297,87:16,تُؤْثِرُونَ,You prefer
76298,87:16,الْحَيَوةَ,the life
76299,87:16,الدُّنْيَا,"(of) the world,"
76300,87:17,وَالْءَاخِرَةُ,While the Hereafter
76301,87:17,خَيْرٌ,(is) better
76302,87:17,وَأَبْقَى,and everlasting.
76303,87:18,إِنَّ,"Indeed,"
76304,87:18,هَذَا,this
76305,87:18,لَفِي,surely (is) in
76306,87:18,الصُّحُفِ,the Scriptures
76307,87:18,الْأُولَى,"[the] former,"
76308,87:19,صُحُفِ,(The) Scriptures
76309,87:19,إِبْرَاهِيمَ,(of) Ibrahim
76310,87:19,وَمُوسَى,and Musa.
76311,88:1,هَلْ,Has
76312,88:1,أَتَىكَ,(there) come to you
76313,88:1,حَدِيثُ,(the) news
76314,88:1,الْغَاشِيَةِ,(of) the Overwhelming?
76315,88:2,وُجُوهٌ,Faces
76316,88:2,يَوْمَئِذٍ,that Day
76317,88:2,خَاشِعَةٌ,"(will be) humbled,"
76318,88:3,عَامِلَةٌ,"Laboring,"
76319,88:3,نَاصِبَةٌ,exhausted.
76320,88:4,تَصْلَى,They will burn
76321,88:4,نَارًا,(in) a Fire
76322,88:4,حَامِيَةً,intensely hot.
76323,88:5,تُسْقَى,They will be given to drink
76324,88:5,مِنْ,from
76325,88:5,عَيْنٍ,"a spring,"
76326,88:5,ءَانِيَةٍ,boiling.
76327,88:6,لَيْسَ,Not is
76328,88:6,لَهُمْ,for them
76329,88:6,طَعَامٌ,food
76330,88:6,إِلَّا,except
76331,88:6,مِنْ,from
76332,88:6,ضَرِيعٍ,"a bitter thorny plant,"
76333,88:7,لَا,Not
76334,88:7,يُسْمِنُ,it nourishes
76335,88:7,وَلَا,and not
76336,88:7,يُغْنِي,it avails
76337,88:7,مِنْ,from
76338,88:7,جُوعٍ,hunger.
76339,88:8,وُجُوهٌ,Faces
76340,88:8,يَوْمَئِذٍ,that Day
76341,88:8,نَاعِمَةٌ,(will be) joyful.
76342,88:9,لِسَعْيِهَا,With their effort
76343,88:9,رَاضِيَةٌ,"satisfied,"
76344,88:10,فِي,In
76345,88:10,جَنَّةٍ,a garden
76346,88:10,عَالِيَةٍ,elevated.
76347,88:11,لَا,Not
76348,88:11,تَسْمَعُ,they will hear
76349,88:11,فِيهَا,therein
76350,88:11,لَاغِيَةً,vain talk.
76351,88:12,فِيهَا,Therein
76352,88:12,عَيْنٌ,(will be) a spring
76353,88:12,جَارِيَةٌ,"flowing,"
76354,88:13,فِيهَا,Therein
76355,88:13,سُرُرٌ,(will be) thrones
76356,88:13,مَرْفُوعَةٌ,"raised high,"
76357,88:14,وَأَكْوَابٌ,And cups
76358,88:14,مَوْضُوعَةٌ,"put in place,"
76359,88:15,وَنَمَارِقُ,And cushions
76360,88:15,مَصْفُوفَةٌ,"lined up,"
76361,88:16,وَزَرَابِيُّ,And carpets
76362,88:16,مَبْثُوثَةٌ,spread out.
76363,88:17,أَفَلَا,Then do not
76364,88:17,يَنْظُرُونَ,they look
76365,88:17,إِلَى,towards
76366,88:17,الْإِبِلِ,"the camels,"
76367,88:17,كَيْفَ,how
76368,88:17,خُلِقَتْ,they are created?
76369,88:18,وَإِلَى,And towards
76370,88:18,السَّمَاءِ,"the sky,"
76371,88:18,كَيْفَ,how
76372,88:18,رُفِعَتْ,it is raised?
76373,88:19,وَإِلَى,And towards
76374,88:19,الْجِبَالِ,"the mountains,"
76375,88:19,كَيْفَ,how
76376,88:19,نُصِبَتْ,they are fixed?
76377,88:20,وَإِلَى,And towards
76378,88:20,الْأَرْضِ,"the earth,"
76379,88:20,كَيْفَ,how
76380,88:20,سُطِحَتْ,it is spread out?
76381,88:21,فَذَكِّرْ,"So remind,"
76382,88:21,إِنَّمَا,only
76383,88:21,أَنْتَ,you
76384,88:21,مُذَكِّرٌ,(are) a reminder.
76385,88:22,لَسْتَ,You are not
76386,88:22,عَلَيْهِمْ,over them
76387,88:22,بِمُصَيْطِرٍ,"a controller,"
76388,88:23,إِلَّا,But
76389,88:23,مَنْ,whoever
76390,88:23,تَوَلَّى,turns away
76391,88:23,وَكَفَرَ,"and disbelieves,"
76392,88:24,فَيُعَذِّبُهُ,Then will punish him
76393,88:24,اللَّهُ,Allah
76394,88:24,الْعَذَابَ,(with) the punishment
76395,88:24,الْأَكْبَرَ,greatest.
76396,88:25,إِنَّ,"Indeed,"
76397,88:25,إِلَيْنَا,to Us
76398,88:25,إِيَابَهُمْ,"(will be) their return,"
76399,88:26,ثُمَّ,Then
76400,88:26,إِنَّ,"indeed,"
76401,88:26,عَلَيْنَا,upon Us
76402,88:26,حِسَابَهُمْ,(is) their account.
76403,89:1,وَالْفَجْرِ,"By the dawn,"
76404,89:2,وَلَيَالٍ,And the nights
76405,89:2,عَشْرٍ,ten.
76406,89:3,وَالشَّفْعِ,And the even
76407,89:3,وَالْوَتْرِ,"and the odd,"
76408,89:4,وَاللَّيْلِ,And the night
76409,89:4,إِذَا,when
76410,89:4,يَسْرِ,it passes.
76411,89:5,هَلْ,Is
76412,89:5,فِي,in
76413,89:5,ذَلِكَ,that
76414,89:5,قَسَمٌ,(not) an oath
76415,89:5,لِذِي,for those
76416,89:5,حِجْرٍ,who understand?
76417,89:6,أَلَمْ,Did not
76418,89:6,تَرَ,you see
76419,89:6,كَيْفَ,how
76420,89:6,فَعَلَ,dealt
76421,89:6,رَبُّكَ,your Lord
76422,89:6,بِعَادٍ,"with Aad,"
76423,89:7,إِرَمَ,"Iram,"
76424,89:7,ذَاتِ,"possessors (of),"
76425,89:7,الْعِمَادِ,"lofty pillars,"
76426,89:8,الَّتِي,Which
76427,89:8,لَمْ,not
76428,89:8,يُخْلَقْ,had been created
76429,89:8,مِثْلُهَا,like them
76430,89:8,فِي,in
76431,89:8,الْبِلَادِ,"the cities,"
76432,89:9,وَثَمُودَ,"And Thamud,"
76433,89:9,الَّذِينَ,who
76434,89:9,جَابُوا,carved out
76435,89:9,الصَّخْرَ,the rocks
76436,89:9,بِالْوَادِ,"in the valley,"
76437,89:10,وَفِرْعَوْنَ,"And Firaun,"
76438,89:10,ذِي,owner of
76439,89:10,الْأَوْتَادِ,stakes?
76440,89:11,الَّذِينَ,Who
76441,89:11,طَغَوْا,transgressed
76442,89:11,فِي,in
76443,89:11,الْبِلَادِ,"the lands,"
76444,89:12,فَأَكْثَرُوا,And (made) much
76445,89:12,فِيهَا,therein
76446,89:12,الْفَسَادَ,corruption.
76447,89:13,فَصَبَّ,So poured
76448,89:13,عَلَيْهِمْ,on them
76449,89:13,رَبُّكَ,your Lord
76450,89:13,سَوْطَ,scourge
76451,89:13,عَذَابٍ,(of) punishment.
76452,89:14,إِنَّ,"Indeed,"
76453,89:14,رَبَّكَ,your Lord
76454,89:14,لَبِالْمِرْصَادِ,(is) surely Ever Watchful.
76455,89:15,فَأَمَّا,And as for
76456,89:15,الْإِنْسَانُ,"man,"
76457,89:15,إِذَا,when
76458,89:15,مَا,does
76459,89:15,ابْتَلَاهُ,try him
76460,89:15,رَبُّهُ,his Lord
76461,89:15,فَأَكْرَمَهُ,and is generous to him
76462,89:15,وَنَعَّمَهُ,"and favors him,"
76463,89:15,فَيَقُولُ,"he says,"
76464,89:15,رَبِّي,"""My Lord"
76465,89:15,أَكْرَمَنِ,"has honored me."""
76466,89:16,وَأَمَّا,But
76467,89:16,إِذَا,when
76468,89:16,مَا,does
76469,89:16,ابْتَلَاهُ,He try him
76470,89:16,فَقَدَرَ,and restricts
76471,89:16,عَلَيْهِ,for him
76472,89:16,رِزْقَهُ,"his provision,"
76473,89:16,فَيَقُولُ,then he says
76474,89:16,رَبِّي,"""My Lord"
76475,89:16,أَهَانَنِ,"(has) humiliated me."""
76476,89:17,كَلَّا,Nay!
76477,89:17,بَلْ,But
76478,89:17,لَا,not
76479,89:17,تُكْرِمُونَ,you honor
76480,89:17,الْيَتِيمَ,"the orphan,"
76481,89:18,وَلَا,And not
76482,89:18,تَحَاضُّونَ,you feel the urge
76483,89:18,عَلَى,to
76484,89:18,طَعَامِ,feed
76485,89:18,الْمِسْكِينِ,the poor.
76486,89:19,وَتَأْكُلُونَ,And you consume
76487,89:19,التُّرَاثَ,the inheritance
76488,89:19,أَكْلًا,devouring
76489,89:19,لَمًّا,"altogether,"
76490,89:20,وَتُحِبُّونَ,And you love
76491,89:20,الْمَالَ,wealth
76492,89:20,حُبًّا,(with) love
76493,89:20,جَمًّا,immense.
76494,89:21,كَلَّا,Nay!
76495,89:21,إِذَا,When
76496,89:21,دُكَّتِ,is leveled
76497,89:21,الْأَرْضُ,"the earth,"
76498,89:21,دَكًّا,"pounded,"
76499,89:21,دَكًّا,"(and) crushed,"
76500,89:22,وَجَاءَ,And comes
76501,89:22,رَبُّكَ,your Lord
76502,89:22,وَالْمَلَكُ,"and the Angels,"
76503,89:22,صَفًّا,"rank,"
76504,89:22,صَفًّا,"(upon) rank,"
76505,89:23,وَجِاىءَ,"And is brought,"
76506,89:23,يَوْمَئِذٍ,"that Day,"
76507,89:23,بِجَهَنَّمَ,Hell.
76508,89:23,يَوْمَئِذٍ,That Day
76509,89:23,يَتَذَكَّرُ,will remember
76510,89:23,الْإِنْسَانُ,"man,"
76511,89:23,وَأَنَّى,but how
76512,89:23,لَهُ,(will be) for him
76513,89:23,الذِّكْرَى,the remembrance?
76514,89:24,يَقُولُ,"He will say,"
76515,89:24,يَالَيْتَنِي,"""O I wish!"
76516,89:24,قَدَّمْتُ,I had sent forth
76517,89:24,لِحَيَاتِي,"for my life."""
76518,89:25,فَيَوْمَئِذٍ,So that Day
76519,89:25,لَا,not
76520,89:25,يُعَذِّبُ,"will punish,"
76521,89:25,عَذَابَهُ,(as) His punishment
76522,89:25,أَحَدٌ,anyone.
76523,89:26,وَلَا,And not
76524,89:26,يُوثِقُ,will bind
76525,89:26,وَثَاقَهُ,(as) His binding
76526,89:26,أَحَدٌ,anyone.
76527,89:27,يَاأَيَّتُهَا,"""O"
76528,89:27,النَّفْسُ,soul!
76529,89:27,الْمُطْمَئِنَّةُ,"who is satisfied,"
76530,89:28,ارْجِعِي,Return
76531,89:28,إِلَى,to
76532,89:28,رَبِّكِ,your Lord
76533,89:28,رَاضِيَةً,"well pleased,"
76534,89:28,مَرْضِيَّةً,and pleasing.
76535,89:29,فَادْخُلِي,So enter
76536,89:29,فِي,among
76537,89:29,عِبَادِي,"My slaves,"
76538,89:30,وَادْخُلِي,And enter
76539,89:30,جَنَّتِي,"My Paradise."""
76540,90:1,لَا,Nay!
76541,90:1,أُقْسِمُ,I swear
76542,90:1,بِهَذَا,by this
76543,90:1,الْبَلَدِ,"city,"
76544,90:2,وَأَنْتَ,And you
76545,90:2,حِلٌّ,(are) free (to dwell)
76546,90:2,بِهَذَا,in this
76547,90:2,الْبَلَدِ,city.
76548,90:3,وَوَالِدٍ,And the begetter
76549,90:3,وَمَا,and what
76550,90:3,وَلَدَ,he begot.
76551,90:4,لَقَدْ,"Certainly,"
76552,90:4,خَلَقْنَا,We have created
76553,90:4,الْإِنْسَانَ,man
76554,90:4,فِي,(to be) in
76555,90:4,كَبَدٍ,hardship.
76556,90:5,أَيَحْسَبُ,Does he think
76557,90:5,أَنْ,that
76558,90:5,لَنْ,not
76559,90:5,يَقْدِرَ,has power
76560,90:5,عَلَيْهِ,over him
76561,90:5,أَحَدٌ,anyone?
76562,90:6,يَقُولُ,"He will say,"
76563,90:6,أَهْلَكْتُ,"""I have squandered"
76564,90:6,مَالًا,wealth
76565,90:6,لُبَدًا,"abundant."""
76566,90:7,أَيَحْسَبُ,Does he think
76567,90:7,أَنْ,that
76568,90:7,لَمْ,not
76569,90:7,يَرَهُ,sees him
76570,90:7,أَحَدٌ,anyone?
76571,90:8,أَلَمْ,Have not
76572,90:8,نَجْعَلْ,We made
76573,90:8,لَهُ,for him
76574,90:8,عَيْنَيْنِ,two eyes?
76575,90:9,وَلِسَانًا,"And a tongue,"
76576,90:9,وَشَفَتَيْنِ,and two lips?
76577,90:10,وَهَدَيْنَاهُ,And shown him
76578,90:10,النَّجْدَيْنِ,the two ways?
76579,90:11,فَلَا,But not
76580,90:11,اقْتَحَمَ,he has attempted
76581,90:11,الْعَقَبَةَ,the steep path.
76582,90:12,وَمَا,And what
76583,90:12,أَدْرَاكَ,can make you know
76584,90:12,مَا,what
76585,90:12,الْعَقَبَةُ,the steep path (is)?
76586,90:13,فَكُّ,(It is) freeing
76587,90:13,رَقَبَةٍ,"a neck,"
76588,90:14,أَوْ,Or
76589,90:14,إِطْعَامٌ,feeding
76590,90:14,فِي,in
76591,90:14,يَوْمٍ,a day
76592,90:14,ذِي,of
76593,90:14,مَسْغَبَةٍ,severe hunger.
76594,90:15,يَتِيمًا,An orphan
76595,90:15,ذَا,of
76596,90:15,مَقْرَبَةٍ,"near relationship,"
76597,90:16,أَوْ,Or
76598,90:16,مِسْكِينًا,a needy person
76599,90:16,ذَا,in
76600,90:16,مَتْرَبَةٍ,"misery,"
76601,90:17,ثُمَّ,Then
76602,90:17,كَانَ,he is
76603,90:17,مِنَ,of
76604,90:17,الَّذِينَ,those who
76605,90:17,ءَامَنُوا,believe
76606,90:17,وَتَوَاصَوْا,and enjoin (each other)
76607,90:17,بِالصَّبْرِ,"to patience,"
76608,90:17,وَتَوَاصَوْا,and enjoin (each other)
76609,90:17,بِالْمَرْحَمَةِ,to compassion.
76610,90:18,أُولَئِكَ,Those
76611,90:18,أَصْحَابُ,(are the) companions
76612,90:18,الْمَيْمَنَةِ,(of) the right (hand)
76613,90:19,وَالَّذِينَ,But those who
76614,90:19,كَفَرُوا,disbelieve
76615,90:19,بِءَايَاتِنَا,"in Our Verses,"
76616,90:19,هُمْ,they
76617,90:19,أَصْحَابُ,(are the) companions
76618,90:19,الْمَشْءَمَةِ,(of) the left (hand).
76619,90:20,عَلَيْهِمْ,"Over them,"
76620,90:20,نَارٌ,(will be the) Fire
76621,90:20,مُؤْصَدَةٌ,closed in.
76622,91:1,وَالشَّمْسِ,By the sun
76623,91:1,وَضُحَاهَا,"and its brightness,"
76624,91:2,وَالْقَمَرِ,And the moon
76625,91:2,إِذَا,when
76626,91:2,تَلَاهَا,"it follows it,"
76627,91:3,وَالنَّهَارِ,And the day
76628,91:3,إِذَا,when
76629,91:3,جَلَّاهَا,"it displays it,"
76630,91:4,وَاللَّيْلِ,And the night
76631,91:4,إِذَا,when
76632,91:4,يَغْشَاهَا,"it covers it,"
76633,91:5,وَالسَّمَاءِ,And the heaven
76634,91:5,وَمَا,and (He) Who
76635,91:5,بَنَاهَا,"constructed it,"
76636,91:6,وَالْأَرْضِ,And the earth
76637,91:6,وَمَا,and (He) Who
76638,91:6,طَحَاهَا,"spread it,"
76639,91:7,وَنَفْسٍ,And (the) soul
76640,91:7,وَمَا,and (He) Who
76641,91:7,سَوَّاهَا,"proportioned it,"
76642,91:8,فَأَلْهَمَهَا,And He inspired it
76643,91:8,فُجُورَهَا,(to distinguish) its wickedness
76644,91:8,وَتَقْوَاهَا,and its righteousness
76645,91:9,قَدْ,"Indeed,"
76646,91:9,أَفْلَحَ,he succeeds
76647,91:9,مَنْ,who
76648,91:9,زَكَّاهَا,"purifies it,"
76649,91:10,وَقَدْ,"And indeed,"
76650,91:10,خَابَ,he fails
76651,91:10,مَنْ,who
76652,91:10,دَسَّاهَا,buries it.
76653,91:11,كَذَّبَتْ,Denied
76654,91:11,ثَمُودُ,Thamud
76655,91:11,بِطَغْوَاهَا,"by their transgression,"
76656,91:12,إِذِ,When
76657,91:12,انْبَعَثَ,(was) sent forth
76658,91:12,أَشْقَاهَا,(the) most wicked of them.
76659,91:13,فَقَالَ,But said
76660,91:13,لَهُمْ,to them
76661,91:13,رَسُولُ,(the) Messenger
76662,91:13,اللَّهِ,"(of) Allah,"
76663,91:13,نَاقَةَ,"""(It is the) she-camel"
76664,91:13,اللَّهِ,(of) Allah
76665,91:13,وَسُقْيَاهَا,"and her drink."""
76666,91:14,فَكَذَّبُوهُ,"But they denied him,"
76667,91:14,فَعَقَرُوهَا,and they hamstrung her.
76668,91:14,فَدَمْدَمَ,So destroyed
76669,91:14,عَلَيْهِمْ,them
76670,91:14,رَبُّهُمْ,their Lord
76671,91:14,بِذَنْبِهِمْ,for their sin
76672,91:14,فَسَوَّاهَا,and leveled them.
76673,91:15,وَلَا,And not
76674,91:15,يَخَافُ,He fears
76675,91:15,عُقْبَاهَا,its consequences.
76676,92:1,وَاللَّيْلِ,By the night
76677,92:1,إِذَا,when
76678,92:1,يَغْشَى,"it covers,"
76679,92:2,وَالنَّهَارِ,And the day
76680,92:2,إِذَا,when
76681,92:2,تَجَلَّى,"it shines in brightness,"
76682,92:3,وَمَا,And He Who
76683,92:3,خَلَقَ,created
76684,92:3,الذَّكَرَ,the male
76685,92:3,وَالْأُنْثَى,"and the female,"
76686,92:4,إِنَّ,"Indeed,"
76687,92:4,سَعْيَكُمْ,your efforts
76688,92:4,لَشَتَّى,(are) surely diverse.
76689,92:5,فَأَمَّا,Then as for
76690,92:5,مَنْ,(him) who
76691,92:5,أَعْطَى,gives
76692,92:5,وَاتَّقَى,"and fears,"
76693,92:6,وَصَدَّقَ,And believes
76694,92:6,بِالْحُسْنَى,"in the best,"
76695,92:7,فَسَنُيَسِّرُهُ,Then We will ease him
76696,92:7,لِلْيُسْرَى,towards [the] ease.
76697,92:8,وَأَمَّا,But as for
76698,92:8,مَنْ,(him) who
76699,92:8,بَخِلَ,withholds
76700,92:8,وَاسْتَغْنَى,"and considers himself free from need,"
76701,92:9,وَكَذَّبَ,And denies
76702,92:9,بِالْحُسْنَى,"the best,"
76703,92:10,فَسَنُيَسِّرُهُ,Then We will ease him
76704,92:10,لِلْعُسْرَى,towards [the] difficulty.
76705,92:11,وَمَا,And not
76706,92:11,يُغْنِي,will avail
76707,92:11,عَنْهُ,him
76708,92:11,مَالُهُ,his wealth
76709,92:11,إِذَا,when
76710,92:11,تَرَدَّى,he falls.
76711,92:12,إِنَّ,"Indeed,"
76712,92:12,عَلَيْنَا,upon Us
76713,92:12,لَلْهُدَى,(is) the guidance.
76714,92:13,وَإِنَّ,"And indeed,"
76715,92:13,لَنَا,for Us
76716,92:13,لَلْءَاخِرَةَ,(is) the Hereafter
76717,92:13,وَالْأُولَى,and the first (life).
76718,92:14,فَأَنْذَرْتُكُمْ,So I warn you
76719,92:14,نَارًا,(of) a Fire
76720,92:14,تَلَظَّى,"blazing,"
76721,92:15,لَا,Not
76722,92:15,يَصْلَاهَا,will burn (in) it
76723,92:15,إِلَّا,except
76724,92:15,الْأَشْقَى,"the most wretched,"
76725,92:16,الَّذِي,The one who
76726,92:16,كَذَّبَ,denied
76727,92:16,وَتَوَلَّى,and turned away.
76728,92:17,وَسَيُجَنَّبُهَا,But will be removed from it
76729,92:17,الْأَتْقَى,"the righteous,"
76730,92:18,الَّذِي,The one who
76731,92:18,يُؤْتِي,gives
76732,92:18,مَالَهُ,his wealth
76733,92:18,يَتَزَكَّى,"(to) purify himself,"
76734,92:19,وَمَا,And not
76735,92:19,لِأَحَدٍ,for anyone
76736,92:19,عِنْدَهُ,with him
76737,92:19,مِنْ,any
76738,92:19,نِعْمَةٍ,favor
76739,92:19,تُجْزَى,to be recompensed
76740,92:20,إِلَّا,Except
76741,92:20,ابْتِغَاءَ,seeking
76742,92:20,وَجْهِ,(the) Countenance
76743,92:20,رَبِّهِ,"(of) his Lord,"
76744,92:20,الْأَعْلَى,the Most High.
76745,92:21,وَلَسَوْفَ,"And soon, surely"
